id	source with headwords	gender labels of headwords
257	[[Baby]], You're A Rich Man	Male
258	Macedonian [[singers]]	Amb
259	Bearded [[woman]]	Female
260	Best [[Actor]] – Female	Female
261	[[John IV]], Duke of Brittany	Male
262	Outstanding Performance by a Female [[Actor]] in a Supporting Role	Female
263	[[Queens]] of Scotland	Female
264	AP Female [[Athlete]] of the Year	Female
265	The [[Barber]] of Seville (1904 film)	Male
266	[[Ms]] sql server	Female
267	[[Empress]] of Southern Qi	Female
268	[[Blue]] (Pokémon character)	Amb
269	[[Barber]] of Sevilla	Amb
270	The [[Barber]] of Sevilla	Male
271	The [[Chief]] (Get Smart)	Amb
272	Safari [[ant]]	Amb
273	NT LAN [[Manager]]	Amb
274	Strange Case of Dr [[Jekyll]] and Mister [[Hyde]]	Amb,Male
275	[[Norman]], D. A.	Amb
276	Canadian [[dancers]]	Amb
277	[[Parker]] Booth	Amb
278	[[Sonic]] the Hedgehog 2 ([[mame]])	Amb,Female
279	Primary [[host]]	Amb
280	Anti-dementia [[agent]]	Amb
281	[[Worker]] and Kolkhoz [[Woman]]	Female,Female
282	Holy [[Trinity]]	Amb
283	Female [[musicians]]	Female
284	[[Executive]] Branch	Amb
285	Roman [[Client]] King	Male
286	River [[Dove]]	Amb
287	[[Marquis]] of Marigny	Amb
288	Rabbi [[Simeon]]	Male
289	Hospital [[ward]]	Amb
290	Chancery Division [[Judge]]	Amb
291	Queen [[Elizabeth I's]]	Female
292	Good Queen [[Bess]]	Female
293	Tennis male [[players]] statistics	Male
294	Category: 1st-century [[rabbis]]	Male
295	[[Barber]]	Amb
296	U.S. [[Secretary]] of Homeland Security	Amb
297	Music [[critic]]	Amb
298	The Love [[Guru]]	Amb
299	NOVA uses a novel approach with half the [[scientists]] being female and young.	Female
300	After January 1940 it exclusively housed male [[prisoners]].	Male
301	In fact, the kidnapping had actually been committed by the [[Barker]] brothers, working with gangster [[Alvin Karpis]].	Male,Amb
302	In her capacity as [[Governor]] of the IMF for Botswana, she has been a member of the International Monetary and Financial Committee (IMFC: 2000-02), representing the Africa Group 1 Constituency, which comprises 21 Sub-Saharan African countries.	Female
303	[[Gordon Low]] stepped down as the National President of the Girl [[Scouts]] in 1920 so that she could devote more of her time to promoting Guiding and Scouting on an international scale.	Female,Female
304	As a [[child]], [[he]] became familiar with medicinal plants through his [[father]] and his [[grandparents]].	Male,Male,Male,Amb
305	From then until 1972, [[he]] was the [[director]] of advanced project development for the electro-optical division of International Telephone and Telegraph in Fort Wayne, Indiana.	Male,Male
306	An active [[member]] of the Swedish-Korean Association, [[she]] was elected Honorary Chair in 1970.	Female,Female
307	Following the July 20 Plot, [[Model]] was the first senior commander to reaffirm his loyalty to [[Hitler]].	Male,Amb
308	However, in 1987 [[she]] went to train as a [[teacher]] at Asumbi College in South Nyanza, near Kenya's western region.	Female,Female
309	For her thirteenth birthday on 12 June 1942, [[Frank]] received a book she had shown her [[father]] in a shop window a few days earlier.	Female,Male
310	[[Norman]] pioneered a form of past-life therapy, teaching her [[disciples]] how to recall details of experiences from their past incarnations.	Female,Amb
311	[[She]] also served as a [[judge]] for the Banipal Prize in 2008 and 2009.	Female,Female
312	In 1929, the first flights transporting some mail took place between Port Moresby and Australia, and to other isolated places in the colony, like the [[police]] station in Oroville on the Fly River.	Amb
313	She is a [[graduate]] of Moorpark High School's independent study program.	Female
314	These collections cover all areas of the [[Carter]] administration, from foreign and domestic policy to the personal lives of [[President]] and Mrs. [[Carter]].	Amb,Amb,Female
315	It is noted, that the marriage between [[Elizabeth]] and [[Henry III]] of France, which was officially suggested in 1574, could have been informally suggested through [[Charles]] already the year before, and that the French [[ambassador]] had expressed himself impressed by everything regarding Elizabeth with the exception of her dowry.	Female,Amb,Amb,Male
316	[[She]] has a very nice personality, which is unusual for a [[demon]].	Female,Female
317	[[Delves]] finished 7th out of 10 [[candidates]] with 236 votes (0.57%), coming behind the Green Party of England and Wales, United Kingdom Independence Party (who stood MEP [[Mike Nattrass]] as their candidate) and even the English [[Democrats]].	Amb,Amb,Amb,Amb
318	In creating McDaniels, [[Parker]] and [[Stone]] envisioned a sophisticated [[mayor]] who was convinced she was better than the other [[residents]] of South Park.	Amb,Amb,Female,Amb
319	A [[professor]] of belles-lettres and Principal of the Collège du Bois, at the University of Caen, [[he]] succeeded [[Antoine Gosselin]] and distinguished himself from the age of twenty-two, by his eloquence and the brilliance of his teaching.	Male,Male,Amb
320	While occasionally spotted in award shows and promoting various products as a [[spokesperson]], she hasn't been featured in any HK dramas or movies for several years.	Female
321	After his attractive female [[assistant]] asks [[Diddy]] if he wants her to "press play", the speakers and TV turn on and the track begins.	Female,Male
322	"[[I]] think you should retire from McMurdo Sound", he wrote, advising [[Shackleton]] not to make any plans to work from anywhere in the entire Ross Sea quarter until [[Scott]] decided "what limits he puts on his own rights".	Male,Amb,Male
323	[[Potter]] asked [[Garvey]] to sing in a band he was in with drummer [[Richard Jupp]] and bassist [[Pete Turner]].	Male,Amb,Amb,Amb
324	Former [[resident]] of the Villa Medici, French Academy in Rome in 2007–2008, [[he]] previously taught at the François Rabelais University of Tours, Paris 13 University, Pantheon-Sorbonne University and the Versailles Saint-Quentin-en-Yvelines University.	Male,Male
325	His drumming on the live album Bursting Out is testimony to his creative talents as a [[drummer]], notably on his drum solo in the song "Conundrum".	Male
326	This set up a rematch between the [[two]] in a Street Fight at Extreme Rules.	Amb
327	On 21 June 2011 Damri launched two buses on the Cibiru-Kebon Kelapa specially for women [[passengers]] only with women [[drivers]].	Female,Female
328	[[Walker]] went down and shored up the walls by putting concrete underneath them.	Amb
329	She is also a good starship [[pilot]].	Female
330	A notable [[advocate]] for the universal language, Esperanto, [[he]] presided over its 1st Universal Congress (Boulogne-Sur-Mer, France, 7 August to 12 August 1905) and directed the Academy of Esperanto.	Male,Male
331	One year after his arrival, the director of this natural history museum, [[Carl Franz Anton Ritter von Schreibers]], recommended [[him]] to [[Coenraad Jacob Temminck]], director of the natural history museum of Leiden, who was seeking an [[assistant]].	Amb,Male,Amb,Amb
332	[[Spiegel]] also claimed to have made films of himself hypnotizing [[Mason]], supposedly proving that [[Wilbur]] had "implanted false memories" in her mind, but when [[Suraci]] asked to see the films, Spiegel said he had lost them.	Male,Female,Amb,Amb
333	[[She]] started her professional career as a production [[assistant]] at TV3.	Female,Female
334	[[Cellach]] succeeded his [[cousin]] as king of Uí Máil when [[Fiannamail]] was murdered by a servant named [[Fochsechán]], probably on the orders of [[Fínsnechta Fledach]].	Male,Male,Amb,Amb,Amb
335	During her visit [[Carpenter]] met [[Keshab Chandra Sen]], the leader of Brahmo Samaj.	Female,Amb
336	[[Barker]] was a devout Anglican, and donated her artworks to Christian fundraisers and missionary organizations.	Female
337	[[He]] made a guest appearance on Babylon 5 as a human in the Season One episode "Infection" and made a guest appearance on the Babylon 5 spinoff Crusade as Captain [[Daniels]] in the episode "The Long Road".	Male,Male
338	She is the [[author]] of eleven novels including Aurélia, La colline rouge, and Le murmure des sables published by Editions du Seuil, and La fille à lèvre d'orange, La triche and La peau seulement published by Gallimard.	Female
339	On his release, [[Shug]] again hooked up with [[Guru]], joined the Gang Starr Foundation, and contributed to each of Gang Starr's albums, beginning with Hard to Earn in 1994 (on "F.A.L.A.").	Male,Amb
340	This act angered [[warlords]] across the realm, including the likes of [[Cao Cao]], [[Liu Bei]], and [[Lu]] [[Bu]], leading to several crushing defeats by each [[army]].	Male,Male,Male,Amb,Male,Amb
341	Her early career included working, whilst still at university, in the management of her [[mother’s]] [[company]] (at the time Austria’s largest hotel and restaurant chain) and later as an associate [[attorney]] for a German law [[firm]].	Female,Amb,Female,Amb
342	A host club (ホストクラブ, hosuto kurabu) is similar to a hostess club, except that female [[customers]] pay for male company.	Female
343	Female [[descendants]] were eligible to inherit the throne in the event there were no eligible surviving male [[dynasts]] born in the male line.	Female,Male
344	At the height of the battle [[Nelson]] was mortally wounded on board his flagship, HMS Victory; by the time he died later that day, victory was assured.	Male
345	[[Smyers]] (1999) notes that the idea of the [[fox]] as seductress and the connection of the fox myths to Buddhism were introduced into Japanese folklore through similar Chinese stories, but she maintains that some fox stories contain elements unique to Japan.	Female,Female
346	The Ultimate Collection is an [[Ace]] of Base compilation album released by Universal Music Netherlands on May 2005.	Amb
347	In an attempt to rescue [[Meryl]] and complete his mission, [[Snake]] engaged in a sniping duel with [[Wolf]] and was eventually lured into an ambush by her where he was also captured.	Female,Male,Female
348	On February 4, 2011, [[Love]] was selected by Commissioner [[David Stern]] to his first NBA All-Star Game as replacement for the injured [[Yao Ming]].	Male,Amb,Amb
349	Each [[Marshal]] wielded a marshal's [[staff]], which he had received from the [[Chancellor]] (Kanclerz).	Male,Amb,Amb
350	[[He]] remained The Pirate Bay's [[spokesperson]] until late 2009 (three years after the ownership of the site transferred to Reservella).	Male,Male
351	[[He]] also recorded the works of [[Wagner]] for piano, issued by the DDR label, Eterna.	Male,Amb
352	The [[Pardoner's]] materialistic orientation, his suspicious relics and accusations of sinfulness (evident in his conflict with the [[Host]]) align him with [[Paul's]] account of the "outward [[Jew]], circumcised only in the flesh," rather than the "inward" [[Jew]] of Romans 2.29 who is spiritually rather than literally circumcised: "the Pardoner, outwardly 'a noble ecclesiaste,' actually reduces Christianity to a code as rigorous and external as the Old Law itself."	Male,Amb,Amb,Amb,Amb
353	Much of season four's storyline had to be adjusted due to [[Carpenter]][[']][[s]] real-life pregnancy; after [[Cordelia]] gives birth to [[Jasmine]] in the episode "Inside Out" she is left in a coma for the remainder of the fourth season.	Female,Amb,Female,Female,Amb
